Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-11005M,,,Name:,Vanilla Wakana,,,Firmware:,---,,,Boat ID:,---
Start Time:,06/27/25 05:49�ߌ�,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,---
Type:,Just Go,,,Serial:,2981163,,,,,,,Port Starboard:,---
System of Units:,Meters/Split500,,,Firmware Version:,2.24,,,,,,,Oar Length:,---
Speed Input:,GPS,,,Profile Version:,0.03,,,,,,,Inboard Length:,---
,,,,Hardware Version:,Rev 12B
,,,,LiNK Version:,1.32


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,10330.6,0.0,01:08:00.0,---,2.53,00:00:00.0,0.00,---,1320,7.8,0.0,---,---,---,---,---,---,---,---,---,---,32.7719178,130.7511517


Interval Summaries:

Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,11005.8,0.0,01:18:54.9,00:03:35.5,2.32,00:00:00.0,0.00,31.0,1559,7.1,0.0,---,---,---,---,---,---,---,---,---,---,32.77191780,130.75115170



Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,3.3,0.0,00:00:01.9,00:04:30.2,1.85,00:00:00.0,0.00,31.5,1,3.3,0.0,---,---,---,---,---,---,---,---,---,---,32.77191780,130.75115170
1,5.0,0.0,00:00:02.8,00:05:04.8,1.64,00:00:00.0,0.00,14.5,2,1.7,0.0,---,---,---,---,---,---,---,---,---,---,32.77192270,130.75113470
1,11.5,0.0,00:00:05.9,00:04:40.8,1.78,00:00:00.0,0.00,21.0,3,6.5,0.0,---,---,---,---,---,---,---,---,---,---,32.77194090,130.75106860
1,19.4,0.0,00:00:08.6,00:03:30.9,2.37,00:00:00.0,0.00,22.0,4,7.9,0.0,---,---,---,---,---,---,---,---,---,---,32.77196520,130.75098900
1,36.5,0.0,00:00:17.6,00:04:55.8,1.69,00:00:00.0,0.00,45.0,5,17.1,0.0,---,---,---,---,---,---,---,---,---,---,32.77205070,130.75073420
1,40.2,0.0,00:00:21.4,00:11:34.4,0.72,00:00:00.0,0.00,16.0,6,3.6,0.0,---,---,---,---,---,---,---,---,---,---,32.77206240,130.75069800
