Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-3513M,,,Name:,Vanilla Wakana,,,Firmware:,---,,,Boat ID:,---
Start Time:,03/23/25 07:15Œß‘O,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,---
Type:,Just Go,,,Serial:,2981163,,,,,,,Port Starboard:,---
System of Units:,Meters/Split500,,,Firmware Version:,2.24,,,,,,,Oar Length:,---
Speed Input:,GPS,,,Profile Version:,0.03,,,,,,,Inboard Length:,---
,,,,Hardware Version:,Rev 12B
,,,,LiNK Version:,1.32


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,3513.3,0.0,00:29:25.1,00:04:11.2,1.99,00:00:00.0,0.00,27.5,543,6.5,0.0,---,---,---,---,---,---,---,---,---,---,35.59880690,135.90835280


Interval Summaries:

Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,3513.3,0.0,00:29:25.1,00:04:11.2,1.99,00:00:00.0,0.00,27.5,543,6.5,0.0,---,---,---,---,---,---,---,---,---,---,35.59880690,135.90835280



Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,2.8,0.0,00:00:01.9,00:05:37.8,1.48,00:00:00.0,0.00,31.5,1,2.8,0.0,---,---,---,---,---,---,---,---,---,---,35.59880690,135.90835280
1,4.7,0.0,00:00:02.7,00:04:07.5,2.02,00:00:00.0,0.00,50.0,2,1.8,0.0,---,---,---,---,---,---,---,---,---,---,35.59879040,135.90835510
1,12.8,0.0,00:00:05.9,00:03:17.6,2.53,00:00:00.0,0.00,20.5,3,8.1,0.0,---,---,---,---,---,---,---,---,---,---,35.59871820,135.90836410
1,19.6,0.0,00:00:08.3,00:03:13.0,2.59,00:00:00.0,0.00,23.5,4,6.8,0.0,---,---,---,---,---,---,---,---,---,---,35.59865710,135.90837050
1,31.1,0.0,00:00:15.5,00:03:46.2,2.21,00:00:00.0,0.00,8.0,5,11.6,0.0,---,---,---,---,---,---,---,---,---,---,35.59855360,135.90837930
1,37.3,0.0,00:00:20.7,00:05:49.6,1.43,00:00:00.0,0.00,37.5,6,6.1,0.0,---,---,---,---,---,---,---,---,---,---,35.59849870,135.90838190
1,38.4,0.0,00:00:21.7,00:07:18.5,1.14,00:00:00.0,0.00,13.0,7,1.1,0.0,---,---,---,---,---,---,---,---,---,---,35.59848870,135.90838190
1,42.6,0.0,00:00:24.3,00:07:03.7,1.18,00:00:00.0,0.00,31.5,8,4.3,0.0,---,---,---,---,---,---,---,---,---,---,35.59845020,135.90837970
